1984001510,151,,1984,,,0,,,
1984001520,152,,1984,,,0,,,
1984001530,153,,1984,,,0,,,
1984001540,154,,1984,,,0,,,
1984001550,155,,1984,,,0,,,
1984001560,156,,1984,,,0,,,
1984001570,157,,1984,,,0,,,
1984001580,158,,1984,,,0,,,
1984001590,159,,1984,,,0,,,
1984001600,160,,1984,,,0,,,
1984001610,161,,1984,,,0,,,
1984001620,162,,1984,,,0,,,
1984001630,163,,1984,,,0,,,
1984001640,164,,1984,,,0,,,
1984001650,165,,1984,,,0,,,
1984001660,166,,1984,,,0,,,
1984001670,167,,1984,,,0,,,
1984001680,168,,1984,,,0,,,
1984001690,169,,1984,,,0,,,
1984001700,170,,1984,,,0,,,
1984001710,171,,1984,,,0,,,
1984001720,172,,1984,,,0,,,
1984001730,173,,1984,,,1984001250,,1,
1984001740,174,,1984,,,1984001050,,,
1984001750,175,,1984,,,1984001680,,,
1984001760,176,,1984,,,1984001680,,,
1984001770,177,,1984,,,1984001680,,,
1984001780,178,,1984,,,0,,,
1984001790,179,,1984,,,0,,,
1984001800,180,,1984,,,0,,,
1984001810,181,,1984,,,1984001410,,,
1984001820,182,,1984,,,1984001670,,,
1984001830,183,,1984,,,0,,,
1984001840,184,,1984,,,0,,,
1984001850,185,,1984,,,0,,,
1984001860,186,,1984,,,1984000380,,,
1984001870,187,,1984,,,0,,,
1984001880,188,,1984,,,0,,,
1984001890,189,,1984,,,0,,,
1984001900,190,,1984,,,0,,,
1984001910,191,,1984,,,0,,,
1984001920,192,,1984,,,1984000390,,,
1984001930,193,,1984,,,0,,,
1984001940,194,,1984,,,0,,,
1984001950,195,,1984,,,0,,,
1984001960,196,,1984,,,0,,,
1984001970,197,,1984,,,0,,,
1984001980,198,,1984,,,0,,,
1984001990,199,,1984,,,0,,,
1984002000,200,,1984,,,0,,,
1984002010,201,,1984,,,1984001180,,,
1984002020,202,,1984,,,0,,,
1984002030,203,,1984,,,0,,,
1984002040,204,,1984,,,0,,,
1984002050,205,,1984,,,0,,,
1984002060,206,,1984,,,0,,,
1984002070,207,,1984,,,0,,,
1984002080,208,,1984,,,0,,,
1984002090,209,,1984,,,0,,,
1984002100,210,,1984,,,0,,,
1984002110,211,,1984,,,0,,,
1984002120,212,,1984,,,0,,,
1984002130,213,,1984,,,0,,,
1984002140,214,,1984,,,0,,,
1984002150,215,,1984,,,0,,,
1984002160,216,,1984,,,0,,,
1984002170,217,,1984,,,1984001390,,,
1984002180,218,,1984,,,0,,,
1984002190,219,,1984,,,0,,,
1984002200,220,,1984,,,0,,,
1984002210,221,,1984,,,0,,,
1984002220,222,,1984,,,0,,,
1984002230,223,,1984,,,0,,,
1984002240,224,,1984,,,0,,,
1984002250,225,,1984,,,0,,,
1984002260,226,,1984,,,0,,,
1984002270,227,,1984,,,0,,,
1984002280,228,,1984,,,0,,,
1984002290,229,,1984,,,0,,,
1984002300,230,,1984,,,0,,,
1984002310,231,,1984,,,0,,,
1984002320,232,,1984,,,0,,,
1984002330,233,,1984,,,0,,,
1984002340,234,,1984,,,0,,,
1984002350,235,,1984,,,0,,,
1984002360,236,,1984,,,0,,,
1984002370,237,,1984,,,0,,,
1984002380,238,,1984,,,0,,,
1984002390,239,,1984,,,0,,,
1984002400,240,,1984,,,0,,,
1984002410,241,,1984,,,0,,,
1984002420,242,,1984,,,0,,,
1984002430,243,,1984,,,1984002400,,,
1984002440,244,,1984,,,0,,,
1984002450,245,,1984,,,0,,,
1984002460,246,,1984,,,0,,,
1984002470,247,,1984,,,0,,,
1984002480,248,,1984,,,0,,,
1984002490,249,,1984,,,0,,,
1984002500,250,,1984,,,1984000740,,,
1984002510,251,,1984,,,1984000740,,,
1984002520,252,,1984,,,0,,,
1984002530,253,,1984,,,0,,,
1984002540,254,,1984,,,0,,,
1984002550,255,,1984,,,0,,,
1984002560,256,,1984,,,0,,,
1984002570,257,,1984,,,0,,,
1984002580,258,,1984,,,0,,,
1984002590,259,,1984,,,0,,,
1984002600,260,,1984,,,0,,,
1984002610,261,,1984,,,0,,,
1984002620,262,,1984,,,0,,,
1984002630,263,,1984,,,0,,,
1984002640,264,,1984,,,0,,,
1984002650,265,,1984,,,0,,,
1984002660,266,,1984,,,0,,,
1984002670,267,,1984,,,0,,,
1984002680,268,,1984,,,0,,,
1984002690,269,,1984,,,0,,,
1984002700,270,,1984,,,0,,,
1984002710,271,,1984,,,0,,,
1984002720,272,,1984,,,0,,,
1984002730,273,,1984,,,0,,,
1984002740,274,,1984,,,0,,,
1984002750,275,,1984,,,0,,,
1984002760,276,,1984,,,0,,,
1984002770,277,,1984,,,0,,,
1984002780,278,,1984,,,0,,,
1984002790,279,,1984,,,0,,,
1984002800,280,,1984,,,0,,,
1984002810,281,,1984,,,0,,,
1984002820,282,,1984,,,0,,,
1984002830,283,,1984,,,0,,,
1984002840,284,,1984,,,0,,,
1984002850,285,,1984,,,0,,,
1984002860,286,,1984,,,0,,,
1984002870,287,,1984,,,0,,,
1984002880,288,,1984,,,0,,,
1984002890,289,,1984,,,0,,,
1984002900,290,,1984,,,0,,,
1984002910,291,,1984,,,0,,,
1984002920,292,,1984,,,0,,,
1984002930,293,,1984,,,0,,,
1984002940,294,,1984,,,0,,,
1984002950,295,,1984,,,0,,,
1984002960,296,,1984,,,0,,,
1984002970,297,,1984,,,0,,,
1984002980,298,,1984,,,1984000740,,,
1984002990,299,,1984,,,1984002390,,,
1984003000,300,,1984,,,0,,,
1984003010,301,,1984,,,0,,,
1984003020,302,,1984,,,0,,,
1984003030,303,,1984,,,0,,,
1984003040,304,,1984,,,0,,,
1984003050,305,,1984,,,0,,,
1984003060,306,,1984,,,0,,,
1984003070,307,,1984,,,0,,,
1984003080,308,,1984,,,0,,,
1984003090,309,,1984,,,0,,,
1984003100,310,,1984,,,0,,,
1984003110,311,,1984,,,0,,,
1984003120,312,,1984,,,0,,,
1984003130,313,,1984,,,0,,,
1984003140,314,,1984,,,0,,,
1984003150,315,,1984,,,0,,,
1984003160,316,,1984,,,0,,,
1984003170,317,,1984,,,0,,,
1984003180,318,,1984,,,0,,,
1984003190,319,,1984,,,0,,,
1984003200,320,,1984,,,0,,,
1984003210,321,,1984,,,0,,,
1984003220,322,,1984,,,0,,,
1984003230,323,,1984,,,0,,,
1984003240,324,,1984,,,0,,,
1984003250,325,,1984,,,0,,,
1984003260,326,,1984,,,0,,,
1984003270,327,,1984,,,0,,,
1984003280,328,,1984,,,0,,,
1984003290,329,,1984,,,0,,,
1984003300,330,,1984,,,1985004400,,,
1984003310,331,,1984,,,0,,,
1984003320,332,,1984,,,0,,,
1984003330,333,,1984,,,0,,,
1984003340,334,,1984,,,0,,,
1984003350,335,,1984,,,0,,,
1984003360,336,,1984,,,0,,,
1984003370,337,,1984,,,0,,,
1984003380,338,,1984,,,0,,,
1984003390,339,,1984,,,0,,,
1984003400,340,,1984,,,0,,,
1984003410,341,,1984,,,0,,,
1984003420,342,,1984,,,0,,,
1984003430,343,,1984,,,0,,,
1984003440,344,,1984,,,0,,,
1984003450,345,,1984,,,0,,,
1984003460,346,,1984,,,0,,,
1984003470,347,,1984,,,0,,,
1984003480,348,,1984,,,0,,,
1984003490,349,,1984,,,0,,,
1984003500,350,,1984,,,0,,,
1984003510,351,,1984,,,0,,,
1984003520,352,,1984,,,0,,,
1984003530,353,,1984,,,0,,,
1984003540,354,,1984,,,0,,,
1984003550,355,,1984,,,0,,,
1984003560,356,,1984,,,0,,,
1984003570,357,,1984,,,0,,,
1984003580,358,,1984,,,0,,,
1984003590,359,,1984,,,0,,,
1984003600,360,,1984,,,0,,,
1984003610,361,,1984,,,0,,,
1984003620,362,,1984,,,0,,,
1984003630,363,,1984,,,0,,,
1984003640,364,,1984,,,0,,,
1984003650,365,,1984,,,0,,,
1984003660,366,,1984,,,0,,,
1984003670,367,,1984,,,0,,,
1984003680,368,,1984,,,0,,,
1984003690,369,,1984,,,0,,,
1984003700,370,,1984,,,0,,,
1984003710,371,,1984,,,0,,,
1984003720,372,,1984,,,0,,,
1984003730,373,,1984,,,0,,,
1984003740,374,,1984,,,0,,,
1984003750,375,,1984,,,0,,,
1984003760,376,,1984,,,0,,,
1984003770,377,,1984,,,0,,,
1984003780,378,,1984,,,0,,,
1984003790,379,,1984,,,0,,,
1984003800,380,,1984,,,0,,,
1984003810,381,,1984,,,0,,,
1984003820,382,,1984,,,0,,,
1984003830,383,,1984,,,0,,,
1984003840,384,,1984,,,0,,,
1984003850,385,,1984,,,0,,,
1984003860,386,,1984,,,0,,,
1984003870,387,,1984,,,0,,,
1984003880,388,,1984,,,0,,,
1984003890,389,,1984,,,0,,,
1984003900,390,,1984,,,0,,,
1984003910,391,,1984,,,0,,,
1984003920,392,,1984,,,0,,,
1984003930,393,,1984,,,0,,,
1984003940,394,,1984,,,0,,,
1985003950,395,,1985,,,0,,,
1985003960,396,,1985,,,0,,,
1985003970,397,,1985,,,0,,,
1985003980,398,,1985,,,0,,,
1985003990,399,,1985,,,0,,,
1985004000,400,,1985,,,0,,,
1985004010,401,,1985,,,0,,,
1985004020,402,,1985,,,0,,,
1985004030,403,,1985,,,0,,,
1985004040,404,,1985,,,0,,,
1985004050,405,,1985,,,0,,,
1985004060,406,,1985,,,0,,,
1985004070,407,,1985,,,0,,,
1985004080,408,,1985,,,0,,,
1985004090,409,,1985,,,0,,,
1985004100,410,,1985,,,0,,,
1985004110,411,,1985,,,0,,,
1985004120,412,,1985,,,0,,,
1985004130,413,,1985,,,0,,,
1985004140,414,,1985,,,0,,,
1985004150,415,,1985,,,0,,,
1985004160,416,,1985,,,0,,,
1985004170,417,,1985,,,0,,,
1985004180,418,,1985,,,0,,,
1985004190,419,,1985,,,0,,,
1985004200,420,,1985,,,0,,,
1985004210,421,,1985,,,0,,,
1985004220,422,,1985,,,0,,,
1985004230,423,,1985,,,0,,,
1985004240,424,,1985,,,0,,,
1985004250,425,,1985,,,1985004180,,,
1985004260,426,,1985,,,0,,,
1985004270,427,,1985,,,0,,,
1985004280,428,,1985,,,0,,,
1985004290,429,,1985,,,0,,,
1985004300,430,,1985,,,0,,,
1985004310,431,,1985,,,0,,,
1985004320,432,,1985,,,0,,,
1985004330,433,,1985,,,0,,,
1985004340,434,,1985,,,0,,,
1985004350,435,,1985,,,0,,,
1985004360,436,,1985,,,0,,,
1985004370,437,,1985,,,0,,,
1985004380,438,,1985,,,1986009310,,,
1985004390,439,,1985,,,0,,,
1985004400,440,,1985,,,1984003300,,,
1985004410,441,,1985,,,0,,,
1985004420,442,,1985,,,0,,,
1985004430,443,,1985,,,0,,,
1985004440,444,,1985,,,1985004180,,,
1985004450,445,,1985,,,0,,,
1985004460,446,,1985,,,0,,,
1985004470,447,,1985,,,0,,,
1985004480,448,,1985,,,0,,,
1985004490,449,,1985,,,0,,,
1985004500,450,,1985,,,0,,,
1985004510,451,,1985,,,0,,,
1985004520,452,,1985,,,0,,,
1985004530,453,,1985,,,0,,,
1985004540,454,,1985,,,0,,,
1985004550,455,,1985,,,0,,,
1985004560,456,,1985,,,0,,,
1985004570,457,,1985,,,0,,,
1985004580,458,,1985,,,0,,,
1985004590,459,,1985,,,0,,,
1985004600,460,,1985,,,0,,,
1985004610,461,,1985,,,0,,,
1985004620,462,,1985,,,0,,,
1985004630,463,,1985,,,0,,,
1985004640,464,,1985,,,0,,,
1985004650,465,,1985,,,0,,,
1985004660,466,,1985,,,0,,,
1985004670,467,,1985,,,0,,,
1985004680,468,,1985,,,0,,,
1985004690,469,,1985,,,0,,,
1985004700,470,,1985,,,0,,,
1985004710,471,,1985,,,0,,,
1985004720,472,,1985,,,0,,,
1985004730,473,,1985,,,0,,,
1985004740,474,,1985,,,0,,,
1985004750,475,,1985,,,0,,,
1985004760,476,,1985,,,0,,,
1985004770,477,,1985,,,0,,,
1985004780,478,,1985,,,1986009300,,,
1985004790,479,,1985,,,0,,,
1985004800,480,,1985,,,0,,,
1985004810,481,,1985,,,0,,,
1985004820,482,,1985,,,0,,,
1985004830,483,,1985,,,0,,,
1985004840,484,,1985,,,0,,,
1985004850,485,,1985,,,0,,,
1985004860,486,,1985,,,0,,,
1985004870,487,,1985,,,0,,,
1985004880,488,,1985,,,0,,,
1985004890,489,,1985,,,0,,,
1985004900,490,,1985,,,0,,,
1985004910,491,,1985,,,0,,,
1985004920,492,,1985,,,0,,,
1985004930,493,,1985,,,0,,,
1985004940,494,,1985,,,0,,,
1985004950,495,,1985,,,0,,,
1985004960,496,,1985,,,0,,,
1985004970,497,,1985,,,0,,,
1985004980,498,,1985,,,0,,,
1985004990,499,,1985,,,0,,,
1985005000,500,,1985,,,0,,,
1985005010,501,,1985,,,0,,,
1985005020,502,,1985,,,0,,,
1985005030,503,,1985,,,0,,,
1985005040,504,,1985,,,0,,,
1985005050,505,,1985,,,0,,,
1985005060,506,,1985,,,0,,,
1985005070,507,,1985,,,1985004900,,,
1985005080,508,,1985,,,0,,,
1985005090,509,,1985,,,0,,,
1985005100,510,,1985,,,0,,,
1985005110,511,,1985,,,0,,,
1985005120,512,,1985,,,0,,,
1985005130,513,,1985,,,0,,,
1985005140,514,,1985,,,0,,,
1985005150,515,,1985,,,1985004900,,,
1985005160,516,,1985,,,0,,,
1985005170,517,,1985,,,0,,,
1985005180,518,,1985,,,0,,,
1985005190,519,,1985,,,0,,,
1985005200,520,,1985,,,0,,,
1985005210,521,,1985,,,0,,,
1985005220,522,,1985,,,0,,,
1985005230,523,,1985,,,0,,,
1985005240,524,,1985,,,0,,,
1985005250,525,,1985,,,0,,,
1985005260,526,,1985,,,0,,,
1985005270,527,,1985,,,0,,,
1985005280,528,,1985,,,0,,,
1985005290,529,,1985,,,0,,,
1985005300,530,,1985,,,0,,,
1985005310,531,,1985,,,0,,,
1985005320,532,,1985,,,0,,,
1985005330,533,,1985,,,0,,,
1985005340,534,,1985,,,0,,,
1985005350,535,,1985,,,0,,,
1985005360,536,,1985,,,0,,,
1985005370,537,,1985,,,0,,,
1985005380,538,,1985,,,0,,,
1985005390,539,,1985,,,0,,,
1985005400,540,,1985,,,0,,,
1985005410,541,,1985,,,0,,,
1985005420,542,,1985,,,0,,,
1985005430,543,,1985,,,0,,,
1985005440,544,,1985,,,0,,,
1985005450,545,,1985,,,0,,,
1985005460,546,,1985,,,0,,,
1985005470,547,,1985,,,0,,,
1985005480,548,,1985,,,0,,,
1985005490,549,,1985,,,0,,,
1985005500,550,,1985,,,1985005110,,,
1985005510,551,,1985,,,1985005110,,,
1985005520,552,,1985,,,0,,,
1985005530,553,,1985,,,0,,,
1985005540,554,,1985,,,0,,,
1985005550,555,,1985,,,0,,,
1985005560,556,,1985,,,0,,,
1985005570,557,,1985,,,0,,,
1985005580,558,,1985,,,0,,,
1985005590,559,,1985,,,0,,,
1985005600,560,,1985,,,0,,,
1985005610,561,,1985,,,1986009830,,,
1985005620,562,,1985,,,1986009830,,,
1985005630,563,,1985,,,0,,,
1985005640,564,,1985,,,0,,,
1985005650,565,,1985,,,0,,,
1985005660,566,,1985,,,0,,,
1985005670,567,,1985,,,0,,,
1985005680,568,,1985,,,0,,,
1985005690,569,,1985,,,0,,,
1985005700,570,,1985,,,0,,,
1985005710,571,,1985,,,0,,,
1985005720,572,,1985,,,0,,,
1985005730,573,,1985,,,0,,,
1985005740,574,,1985,,,1984000250,,,
1985005750,575,,1985,,,0,,,
1985005760,576,,1985,,,0,,,
1985005770,577,,1985,,,0,,,
1985005780,578,,1985,,,0,,,
1985005790,579,,1985,,,0,,,
1985005800,580,,1985,,,0,,,
1985005810,581,,1985,,,0,,,
1985005820,582,,1985,,,0,,,
1985005830,583,,1985,,,0,,,
1985005840,584,,1985,,,0,,,
1985005850,585,,1985,,,0,,,
1985005860,586,,1985,,,0,,,
1985005870,587,,1985,,,0,,,
1985005880,588,,1985,,,0,,,
1985005890,589,,1985,,,0,,,
1985005900,590,,1985,,,0,,,
1985005910,591,,1985,,,0,,,
1985005920,592,,1985,,,0,,,
1985005930,593,,1985,,,0,,,
1985005940,594,,1985,,,0,,,
1985005950,595,,1985,,,0,,,
1985005960,596,,1985,,,0,,,
1985005970,597,,1985,,,0,,,
1985005980,598,,1985,,,0,,,
1985005990,599,,1985,,,0,,,
1985006000,600,,1985,,,0,,,
1985006010,601,,1985,,,0,,,
1985006020,602,,1985,,,0,,,
1985006030,603,,1985,,,0,,,
1985006040,604,,1985,,,0,,,
1985006050,605,,1985,,,0,,,
1985006060,606,,1985,,,0,,,
1985006070,607,,1985,,,0,,,
1985006080,608,,1985,,,0,,,
1985006090,609,,1985,,,0,,,
1985006100,610,,1985,,,0,,,
1985006110,611,,1985,,,0,,,
1985006120,612,,1985,,,0,,,
1985006130,613,,1985,,,0,,,
1985006140,614,,1985,,,0,,,
1985006150,615,,1985,,,0,,,
1985006160,616,,1985,,,0,,,
1985006170,617,,1985,,,1985005110,,,
1985006180,618,,1985,,,0,,,
1985006190,619,,1985,,,0,,,
1985006200,620,,1985,,,0,,,
1985006210,621,,1985,,,0,,,
1985006220,622,,1985,,,0,,,
1985006230,623,,1985,,,0,,,
1985006240,624,,1985,,,0,,,
1985006250,625,,1985,,,0,,,
1985006260,626,,1985,,,0,,,
1985006270,627,,1985,,,0,,,
1985006280,628,,1985,,,0,,,
1985006290,629,,1985,,,0,,,
1985006300,630,,1985,,,0,,,
1985006310,631,,1985,,,0,,,
1985006320,632,,1985,,,0,,,
1985006330,633,,1985,,,0,,,
1985006340,634,,1985,,,0,,,
1985006350,635,,1985,,,0,,,
1985006360,636,,1985,,,0,,,
1985006370,637,,1985,,,0,,,
1985006380,638,,1985,,,0,,,
1985006390,639,,1985,,,0,,,
1985006400,640,,1985,,,0,,,
1985006410,641,,1985,,,0,,,
1985006420,642,,1985,,,0,,,
1985006430,643,,1985,,,0,,,
1985006440,644,,1985,,,0,,,
1985006450,645,,1985,,,0,,,
1985006460,646,,1985,,,0,,,
1985006470,647,,1985,,,0,,,
1985006480,648,,1985,,,0,,,
1985006490,649,,1985,,,0,,,
1985006500,650,,1985,,,0,,,
1985006510,651,,1985,,,0,,,
1985006520,652,,1985,,,1986009840,,,
1985006530,653,,1985,,,0,,,
1985006540,654,,1985,,,0,,,
1985006550,655,,1985,,,0,,,
1985006560,656,,1985,,,0,,,
1985006570,657,,1985,,,0,,,
1985006580,658,,1985,,,1985005860,,,
1985006590,659,,1985,,,0,,,
1985006600,660,,1985,,,0,,,
1985006610,661,,1985,,,0,,,
1985006620,662,,1985,,,0,,,
1985006630,663,,1985,,,0,,,
1985006640,664,,1985,,,0,,,
1985006650,665,,1985,,,0,,,
1985006660,666,,1985,,,0,,,
1985006670,667,,1985,,,0,,,
1985006680,668,,1985,,,0,,,
1985006690,669,,1985,,,0,,,
1985006700,670,,1985,,,0,,,
1985006710,671,,1985,,,0,,,
1985006720,672,,1985,,,0,,,
1985006730,673,,1985,,,0,,,
1985006740,674,,1985,,,0,,,
1985006750,675,,1985,,,0,,,
1985006760,676,,1985,,,0,,,
1985006770,677,,1985,,,0,,,
1985006780,678,,1985,,,0,,,
1985006790,679,,1985,,,0,,,
1985006800,680,,1985,,,0,,,
1985006810,681,,1985,,,0,,,
1985006820,682,,1985,,,0,,,
1985006830,683,,1985,,,0,,,
1985006840,684,,1985,,,0,,,
1985006850,685,,1985,,,0,,,
1985006860,686,,1985,,,0,,,
1985006870,687,,1985,,,0,,,
1985006880,688,,1985,,,0,,,
1985006890,689,,1985,,,0,,,
1985006900,690,,1985,,,1986010710,,,
1985006910,691,,1985,,,0,,,
1985006920,692,,1985,,,0,,,
1985006930,693,,1985,,,0,,,
1985006940,694,,1985,,,0,,,
1985006950,695,,1985,,,0,,,
1985006960,696,,1985,,,0,,,
1985006970,697,,1985,,,0,,,
1985006980,698,,1985,,,0,,,
1985006990,699,,1985,,,0,,,
1985007000,700,,1985,,,0,,,
1985007010,701,,1985,,,0,,,
1985007020,702,,1985,,,0,,,
1985007030,703,,1985,,,0,,,
1985007040,704,,1985,,,0,,,
1985007050,705,,1985,,,0,,,
1985007060,706,,1985,,,0,,,
1985007070,707,,1985,,,0,,,
1985007080,708,,1985,,,0,,,
1985007090,709,,1985,,,0,,,
1985007100,710,,1985,,,0,,,
1985007110,711,,1985,,,0,,,
1985007120,712,,1985,,,0,,,
1985007130,713,,1985,,,0,,,
1985007140,714,,1985,,,0,,,
1985007150,715,,1985,,,0,,,
1985007160,716,,1985,,,0,,,
1985007170,717,,1985,,,0,,,
1985007180,718,,1985,,,0,,,
1985007190,719,,1985,,,0,,,
1985007200,720,,1985,,,0,,,
1985007210,721,,1985,,,0,,,
1985007220,722,,1985,,,0,,,
1985007230,723,,1985,,,0,,,
1985007240,724,,1985,,,0,,,
1985007250,725,,1985,,,0,,,
1985007260,726,,1985,,,1985006520,,,
1985007270,727,,1985,,,0,,,
1985007280,728,,1985,,,0,,,
1985007290,729,,1985,,,0,,,
1985007300,730,,1985,,,0,,,
1985007310,731,,1985,,,0,,,
1985007320,732,,1985,,,0,,,
1985007330,733,,1985,,,0,,,
1985007340,734,,1985,,,0,,,
1985007350,735,,1985,,,0,,,
1985007360,736,,1985,,,0,,,
1985007370,737,,1985,,,0,,,
1985007380,738,,1985,,,0,,,
1985007390,739,,1985,,,0,,,
1985007400,740,,1985,,,0,,,
1985007410,741,,1985,,,0,,,
1985007420,742,,1985,,,0,,,
1985007430,743,,1985,,,0,,,
1985007440,744,,1985,,,0,,,
1985007450,745,,1985,,,0,,,
1985007460,746,,1985,,,0,,,
1985007470,747,,1985,,,0,,,
1985007480,748,,1985,,,0,,,
1985007490,749,,1985,,,0,,,
1985007500,750,,1985,,,0,,,
1985007510,751,,1985,,,0,,,
1985007520,752,,1985,,,0,,,
1985007530,753,,1985,,,0,,,
1985007540,754,,1985,,,0,,,
1985007550,755,,1985,,,0,,,
1985007560,756,,1985,,,0,,,
1985007570,757,,1985,,,0,,,
1985007580,758,,1985,,,0,,,
1985007590,759,,1985,,,0,,,
1985007600,760,,1985,,,0,,,
1985007610,761,,1985,,,0,,,
1985007620,762,,1985,,,0,,,
1985007630,763,,1985,,,0,,,
1985007640,764,,1985,,,0,,,
1985007650,765,,1985,,,0,,,
1985007660,766,,1985,,,0,,,
1985007670,767,,1985,,,0,,,
1985007680,768,,1985,,,0,,,
1985007690,769,,1985,,,0,,,
1985007700,770,,1985,,,0,,,
1985007710,771,,1985,,,0,,,
